Id,SalePrice
1461,2167095915285.1895
1462,2691238124182.134
1463,4076376927642.8896
1464,4460665767590.204
1465,4905582691668.114
1466,3668877649227.5166
1467,4277709698362.332
1468,3686443106795.9434
1469,4613166328219.194
1470,2310895838601.3013
1471,4960535003147.587
1472,1831907949957.628
1473,1893235632539.622
1474,2717680789993.7573
1475,2544448668523.524
1476,9425459790733.621
1477,7072654511907.956
1478,7763387050688.542
1479,7451943040882.288
1480,11828370187103.096
1481,8096955006781.571
1482,6104594824302.718
1483,4360930583940.8887
1484,4648290438847.821
1485,4995585293651.537
1486,5067000432709.262
1487,7610462293387.299
1488,6437735501510.343
1489,5557414252401.685
1490,5617456249126.938
1491,5063093513827.03
1492,1367443669031.4988
1493,3670874506651.379
1494,6447590962390.561
1495,6410914066957.463
1496,6109244643682.98
1497,4715002611736.489
1498,4746652602681.137
1499,4279519553716.3286
1500,3819202055065.964
1501,4036037935957.5557
1502,4019728903808.697
1503,8126981938120.807
1504,6001074192550.0625
1505,5858151191031.044
1506,3454308232950.2485
1507,4918164693722.595
1508,3667864482991.0933
1509,2860576180845.6016
1510,2595631581752.5825
1511,2846464217814.9937
1512,3013407654831.5015
1513,2438519207558.934
1514,3154720812520.567
1515,4294551314508.7197
1516,2351014740775.475
1517,4068306084630.1816
1518,2128483092729.9727
1519,5532852128818.806
1520,2193102845331.6653
1521,2268097247519.0244
1522,2872357345732.4683
1523,1769634118677.6785
1524,2113896950780.1226
1525,2043445806365.4749
1526,1926837790829.7278
1527,2502982540577.37
1528,2967566976932.8203
1529,2584798205552.95
1530,3756803726890.212
1531,1509923633450.5122
1532,1873477922080.582
1533,2709532209480.6445
1534,2502998028431.5103
1535,3032996689767.048
1536,1874836774266.7114
1537,920079633401.046
1538,3648820502059.435
1539,5572143813230.085
1540,1383107750461.5361
1541,3147632113376.225
1542,2734989344109.653
1543,4299577760414.408
1544,1422939746571.3716
1545,1891312580802.6616
1546,2296449260224.9395
1547,2042122456347.2815
1548,2234557945679.0483
1549,2725063318205.2974
1550,1940164127064.3723
1551,1548344232762.3274
1552,1851822667772.9194
1553,3716426451723.4106
1554,2239328413093.366
1555,2755939267441.676
1556,1251985501491.5703
1557,1699296080050.3657
1558,1585546612931.9697
1559,1129751070402.7974
1560,1896565959205.4368
1561,2045658894370.0408
1562,3114145993884.4834
1563,2321843387640.7935
1564,3143340594941.665
1565,2570227056914.917
1566,6215646706236.42
1567,1221258891709.2664
1568,4935398065043.646
1569,2051100242266.7517
1570,3051235349762.088
1571,1960144479793.5098
1572,3152613497361.2
1573,6471258018471.148
1574,2095369571935.7034
1575,5495074155703.331
1576,5696912836173.516
1577,5186455712090.527
1578,3128675102180.753
1579,3585584496057.014
1580,4816614420666.694
1581,3785343700264.1567
1582,2476776782912.524
1583,7544705726658.031
1584,5193214828270.436
1585,3539953990353.8755
1586,1412236751873.9358
1587,1714069103939.4814
1588,2828113296994.69
1589,1514712950348.11
1590,2647937145402.0493
1591,1811157244145.3933
1592,2485809355240.3965
1593,1976245495565.8792
1594,2251469838762.1753
1595,1759953243741.9758
1596,4208616652199.899
1597,3449303029665.2534
1598,5771350132536.898
1599,4319388045911.8066
1600,4088690569131.6426
1601,1088405235513.4227
1602,2073403077680.0056
1603,1146165891194.6826
1604,6669710867091.404
1605,5980366540066.026
1606,3485853034351.8423
1607,3146977894872.7007
1608,6181320175295.063
1609,5158074221583.059
1610,3586113746202.1636
1611,2678477482669.958
1612,4009050073302.183
1613,3839122834007.688
1614,2452705066492.422
1615,1847453921278.3308
1616,1511859575412.0117
1617,1760721578712.3333
1618,3081745615963.7026
1619,3106026060130.2314
1620,2753764153371.9585
1621,2947445581590.1157
1622,2400299023125.7915
1623,5844366273293.673
1624,4532225516501.72
1625,2051655495582.0977
1626,3124255609923.3945
1627,4292939684289.1196
1628,6916725736738.877
1629,4404539842704.645
1630,8527302899162.571
1631,5802016820326.197
1632,5954541712263.079
1633,4378666083627.643
1634,4106094198029.456
1635,3790569587725.5737
1636,3306053626158.8647
1637,3840067687894.033
1638,3724287557705.0386
1639,3812585601863.2046
1640,5775010521183.398
1641,3839217015848.573
1642,6072137007315.967
1643,5427845889167.932
1644,5965969418182.159
1645,3853757251782.7256
1646,2974795672056.608
1647,3363983613127.9717
1648,2398191351732.1377
1649,2813724397859.1313
1650,2298408949095.5786
1651,3039323998228.6025
1652,1911645535884.3093
1653,1937148577751.0886
1654,2653186335294.1416
1655,2960867794193.265
1656,2674308441870.1807
1657,2778281511767.7373
1658,2794717136161.4087
1659,2709044020712.5366
1660,3534260683858.8813
1661,10592570639005.193
1662,9705046388738.367
1663,9911690503726.008
1664,12092898664272.447
1665,8095594015892.408
1666,8145719593084.248
1667,9338163202341.291
1668,9153457173505.258
1669,8062192430908.814
1670,8960721424696.676
1671,6850872163845.411
1672,10092208209516.863
1673,7336963609480.131
